,commodity,region,technology,year,supply
0,electricity,R1,windturbine,2055,0.14710000000
1,electricity,R1,windturbine,2055,0.09030000000
2,electricity,R1,windturbine,2055,0.02330000000
3,electricity,R1,windturbine,2055,0.11430000000
4,electricity,R1,windturbine,2055,0.04500000000
5,electricity,R1,windturbine,2060,0.09030000000
6,electricity,R1,windturbine,2060,0.02330000000
7,electricity,R1,windturbine,2060,0.11430000000
8,electricity,R1,windturbine,2060,0.04500000000
9,electricity,R1,windturbine,2060,0.14710000000
10,electricity,R1,windturbine,2055,0.22060000000
11,electricity,R1,windturbine,2055,0.13540000000
12,electricity,R1,windturbine,2055,0.03500000000
13,electricity,R1,windturbine,2055,0.17150000000
14,electricity,R1,windturbine,2055,0.06750000000
15,electricity,R1,windturbine,2060,0.13540000000
16,electricity,R1,windturbine,2060,0.03500000000
17,electricity,R1,windturbine,2060,0.17150000000
18,electricity,R1,windturbine,2060,0.06750000000
19,electricity,R1,windturbine,2060,0.22060000000
20,electricity,R1,windturbine,2055,0.14710000000
21,electricity,R1,windturbine,2055,0.09030000000
22,electricity,R1,windturbine,2055,0.02330000000
23,electricity,R1,windturbine,2055,0.11430000000
24,electricity,R1,windturbine,2055,0.04500000000
25,electricity,R1,windturbine,2060,0.09030000000
26,electricity,R1,windturbine,2060,0.02330000000
27,electricity,R1,windturbine,2060,0.11430000000
28,electricity,R1,windturbine,2060,0.04500000000
29,electricity,R1,windturbine,2060,0.14710000000
30,electricity,R1,windturbine,2055,0.22060000000
31,electricity,R1,windturbine,2055,0.13540000000
32,electricity,R1,windturbine,2055,0.03500000000
33,electricity,R1,windturbine,2055,0.17150000000
34,electricity,R1,windturbine,2055,0.06750000000
35,electricity,R1,windturbine,2060,0.13540000000
36,electricity,R1,windturbine,2060,0.03500000000
37,electricity,R1,windturbine,2060,0.17150000000
38,electricity,R1,windturbine,2060,0.06750000000
39,electricity,R1,windturbine,2060,0.22060000000
40,electricity,R1,windturbine,2055,0.44120000000
41,electricity,R1,windturbine,2055,0.27080000000
42,electricity,R1,windturbine,2055,0.07000000000
43,electricity,R1,windturbine,2055,0.34300000000
44,electricity,R1,windturbine,2055,0.13500000000
45,electricity,R1,windturbine,2060,0.27080000000
46,electricity,R1,windturbine,2060,0.07000000000
47,electricity,R1,windturbine,2060,0.34300000000
48,electricity,R1,windturbine,2060,0.13500000000
49,electricity,R1,windturbine,2060,0.44120000000
50,electricity,R1,windturbine,2055,0.29410000000
51,electricity,R1,windturbine,2055,0.18050000000
52,electricity,R1,windturbine,2055,0.04670000000
53,electricity,R1,windturbine,2055,0.22870000000
54,electricity,R1,windturbine,2055,0.09000000000
55,electricity,R1,windturbine,2060,0.18050000000
56,electricity,R1,windturbine,2060,0.04670000000
57,electricity,R1,windturbine,2060,0.22870000000
58,electricity,R1,windturbine,2060,0.09000000000
59,electricity,R1,windturbine,2060,0.29410000000
