,commodity,region,technology,year,supply
0,electricity,R1,windturbine,2035,0.01440000000
1,electricity,R1,windturbine,2035,0.02950000000
2,electricity,R1,windturbine,2035,0.09650000000
3,electricity,R1,windturbine,2040,0.02190000000
4,electricity,R1,windturbine,2040,0.04500000000
5,electricity,R1,windturbine,2040,0.14710000000
6,electricity,R1,windturbine,2040,0.09030000000
7,electricity,R1,windturbine,2035,0.02160000000
8,electricity,R1,windturbine,2035,0.04430000000
9,electricity,R1,windturbine,2035,0.14480000000
10,electricity,R1,windturbine,2040,0.03290000000
11,electricity,R1,windturbine,2040,0.06750000000
12,electricity,R1,windturbine,2040,0.22060000000
13,electricity,R1,windturbine,2040,0.13540000000
14,electricity,R1,windturbine,2035,0.01440000000
15,electricity,R1,windturbine,2035,0.02950000000
16,electricity,R1,windturbine,2035,0.09650000000
17,electricity,R1,windturbine,2040,0.02190000000
18,electricity,R1,windturbine,2040,0.04500000000
19,electricity,R1,windturbine,2040,0.14710000000
20,electricity,R1,windturbine,2040,0.09030000000
21,electricity,R1,windturbine,2035,0.02160000000
22,electricity,R1,windturbine,2035,0.04430000000
23,electricity,R1,windturbine,2035,0.14480000000
24,electricity,R1,windturbine,2040,0.03290000000
25,electricity,R1,windturbine,2040,0.06750000000
26,electricity,R1,windturbine,2040,0.22060000000
27,electricity,R1,windturbine,2040,0.13540000000
28,electricity,R1,windturbine,2035,0.04320000000
29,electricity,R1,windturbine,2035,0.08860000000
30,electricity,R1,windturbine,2035,0.28960000000
31,electricity,R1,windturbine,2040,0.06580000000
32,electricity,R1,windturbine,2040,0.13500000000
33,electricity,R1,windturbine,2040,0.44120000000
34,electricity,R1,windturbine,2040,0.27080000000
35,electricity,R1,windturbine,2035,0.02880000000
36,electricity,R1,windturbine,2035,0.05910000000
37,electricity,R1,windturbine,2035,0.19310000000
38,electricity,R1,windturbine,2040,0.04390000000
39,electricity,R1,windturbine,2040,0.09000000000
40,electricity,R1,windturbine,2040,0.29410000000
41,electricity,R1,windturbine,2040,0.18050000000
