timeslice,commodity,region,prices,year
"('all-year', 'all-week', 'night')",electricity,R1,19.50000000000,2020
"('all-year', 'all-week', 'night')",gas,R1,7.15280000000,2020
"('all-year', 'all-week', 'night')",heat,R1,100.00000000000,2020
"('all-year', 'all-week', 'night')",CO2f,R1,0.08310000000,2020
"('all-year', 'all-week', 'morning')",electricity,R1,19.50000000000,2020
"('all-year', 'all-week', 'morning')",gas,R1,7.15280000000,2020
"('all-year', 'all-week', 'morning')",heat,R1,100.00000000000,2020
"('all-year', 'all-week', 'morning')",CO2f,R1,0.08310000000,2020
"('all-year', 'all-week', 'afternoon')",electricity,R1,19.50000000000,2020
"('all-year', 'all-week', 'afternoon')",gas,R1,7.15280000000,2020
"('all-year', 'all-week', 'afternoon')",heat,R1,100.00000000000,2020
"('all-year', 'all-week', 'afternoon')",CO2f,R1,0.08310000000,2020
"('all-year', 'all-week', 'early-peak')",electricity,R1,19.50000000000,2020
"('all-year', 'all-week', 'early-peak')",gas,R1,7.15280000000,2020
"('all-year', 'all-week', 'early-peak')",heat,R1,100.00000000000,2020
"('all-year', 'all-week', 'early-peak')",CO2f,R1,0.08310000000,2020
"('all-year', 'all-week', 'late-peak')",electricity,R1,19.50000000000,2020
"('all-year', 'all-week', 'late-peak')",gas,R1,7.15280000000,2020
"('all-year', 'all-week', 'late-peak')",heat,R1,100.00000000000,2020
"('all-year', 'all-week', 'late-peak')",CO2f,R1,0.08310000000,2020
"('all-year', 'all-week', 'evening')",electricity,R1,19.50000000000,2020
"('all-year', 'all-week', 'evening')",gas,R1,7.15280000000,2020
"('all-year', 'all-week', 'evening')",heat,R1,100.00000000000,2020
"('all-year', 'all-week', 'evening')",CO2f,R1,0.08310000000,2020
"('all-year', 'all-week', 'night')",electricity,R1,1.00350000000,2025
"('all-year', 'all-week', 'night')",gas,R1,0.02690000000,2025
"('all-year', 'all-week', 'night')",heat,R1,1.07360000000,2025
"('all-year', 'all-week', 'night')",CO2f,R1,0.12010000000,2025
"('all-year', 'all-week', 'morning')",electricity,R1,1.97830000000,2025
"('all-year', 'all-week', 'morning')",gas,R1,0.05170000000,2025
"('all-year', 'all-week', 'morning')",heat,R1,1.61040000000,2025
"('all-year', 'all-week', 'morning')",CO2f,R1,0.12010000000,2025
"('all-year', 'all-week', 'afternoon')",electricity,R1,2.95310000000,2025
"('all-year', 'all-week', 'afternoon')",gas,R1,0.07200000000,2025
"('all-year', 'all-week', 'afternoon')",heat,R1,1.07360000000,2025
"('all-year', 'all-week', 'afternoon')",CO2f,R1,0.12010000000,2025
"('all-year', 'all-week', 'early-peak')",electricity,R1,1.97830000000,2025
"('all-year', 'all-week', 'early-peak')",gas,R1,0.05170000000,2025
"('all-year', 'all-week', 'early-peak')",heat,R1,1.61040000000,2025
