,timeslice,region,installed,technology,year,agent,category,sector,emission_costs
262,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2030,A1,retrofit,power,0.00000000000
263,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2030,A1,retrofit,power,0.00000000000
264,"('all-year', 'all-week', 'night')",R1,2020,gassupply1,2030,A1,newcapa,gas,0.00000000000
265,"('all-year', 'all-week', 'night')",R1,2025,gassupply1,2030,A1,newcapa,gas,0.00000000000
266,"('all-year', 'all-week', 'morning')",R1,2020,gassupply1,2030,A1,newcapa,gas,0.00000000000
267,"('all-year', 'all-week', 'morning')",R1,2025,gassupply1,2030,A1,newcapa,gas,0.00000000000
268,"('all-year', 'all-week', 'afternoon')",R1,2020,gassupply1,2030,A1,newcapa,gas,0.00000000000
269,"('all-year', 'all-week', 'afternoon')",R1,2025,gassupply1,2030,A1,newcapa,gas,0.00000000000
270,"('all-year', 'all-week', 'early-peak')",R1,2020,gassupply1,2030,A1,newcapa,gas,0.00000000000
271,"('all-year', 'all-week', 'early-peak')",R1,2025,gassupply1,2030,A1,newcapa,gas,0.00000000000
272,"('all-year', 'all-week', 'late-peak')",R1,2020,gassupply1,2030,A1,newcapa,gas,0.00000000000
273,"('all-year', 'all-week', 'late-peak')",R1,2025,gassupply1,2030,A1,newcapa,gas,0.00000000000
274,"('all-year', 'all-week', 'evening')",R1,2020,gassupply1,2030,A1,newcapa,gas,0.00000000000
275,"('all-year', 'all-week', 'evening')",R1,2025,gassupply1,2030,A1,newcapa,gas,0.00000000000
276,"('all-year', 'all-week', 'night')",R1,2020,gassupply1,2030,A1,retrofit,gas,0.11814534207
277,"('all-year', 'all-week', 'night')",R1,2025,gassupply1,2030,A1,retrofit,gas,0.14048039251
278,"('all-year', 'all-week', 'night')",R1,2030,gassupply1,2030,A1,retrofit,gas,0.00000000000
279,"('all-year', 'all-week', 'morning')",R1,2020,gassupply1,2030,A1,retrofit,gas,0.17721801310
280,"('all-year', 'all-week', 'morning')",R1,2025,gassupply1,2030,A1,retrofit,gas,0.21072058877
281,"('all-year', 'all-week', 'morning')",R1,2030,gassupply1,2030,A1,retrofit,gas,0.00000000000
282,"('all-year', 'all-week', 'afternoon')",R1,2020,gassupply1,2030,A1,retrofit,gas,0.11814534207
283,"('all-year', 'all-week', 'afternoon')",R1,2025,gassupply1,2030,A1,retrofit,gas,0.14048039251
284,"('all-year', 'all-week', 'afternoon')",R1,2030,gassupply1,2030,A1,retrofit,gas,0.00000000000
285,"('all-year', 'all-week', 'early-peak')",R1,2020,gassupply1,2030,A1,retrofit,gas,0.17721801310
286,"('all-year', 'all-week', 'early-peak')",R1,2025,gassupply1,2030,A1,retrofit,gas,0.21072058877
287,"('all-year', 'all-week', 'early-peak')",R1,2030,gassupply1,2030,A1,retrofit,gas,0.00000000000
288,"('all-year', 'all-week', 'late-peak')",R1,2020,gassupply1,2030,A1,retrofit,gas,0.35443602621
289,"('all-year', 'all-week', 'late-peak')",R1,2025,gassupply1,2030,A1,retrofit,gas,0.42144117754
290,"('all-year', 'all-week', 'late-peak')",R1,2030,gassupply1,2030,A1,retrofit,gas,0.00000000000
291,"('all-year', 'all-week', 'evening')",R1,2020,gassupply1,2030,A1,retrofit,gas,0.23629068414
292,"('all-year', 'all-week', 'evening')",R1,2025,gassupply1,2030,A1,retrofit,gas,0.28096078502
293,"('all-year', 'all-week', 'evening')",R1,2030,gassupply1,2030,A1,retrofit,gas,0.00000000000
294,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2035,A1,newcapa,residential,0.00000000000
295,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2035,A1,newcapa,residential,0.00000000000
296,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2035,A1,newcapa,residential,0.00000000000
297,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2035,A1,newcapa,residential,0.00000000000
298,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2035,A1,newcapa,residential,0.00000000000
299,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2035,A1,newcapa,residential,0.00000000000
300,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000009730
301,"('all-year', 'all-week', 'night')",R1,2025,gasboiler,2035,A1,retrofit,residential,7.66416925820
302,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2035,A1,retrofit,residential,0.00000000000
303,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2035,A1,retrofit,residential,0.00000000000
304,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000014594
305,"('all-year', 'all-week', 'morning')",R1,2025,gasboiler,2035,A1,retrofit,residential,11.49625388731
306,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2035,A1,retrofit,residential,0.00000000000
307,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2035,A1,retrofit,residential,0.00000000000
308,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000009730
309,"('all-year', 'all-week', 'afternoon')",R1,2025,gasboiler,2035,A1,retrofit,residential,7.66416925820
310,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2035,A1,retrofit,residential,0.00000000000
311,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2035,A1,retrofit,residential,0.00000000000
312,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000014594
313,"('all-year', 'all-week', 'early-peak')",R1,2025,gasboiler,2035,A1,retrofit,residential,11.49625388731
314,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2035,A1,retrofit,residential,0.00000000000
315,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2035,A1,retrofit,residential,0.00000000000
316,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000029189
317,"('all-year', 'all-week', 'late-peak')",R1,2025,gasboiler,2035,A1,retrofit,residential,22.99250777461
318,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2035,A1,retrofit,residential,0.00000000000
319,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2035,A1,retrofit,residential,0.00000000000
320,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000019459
321,"('all-year', 'all-week', 'evening')",R1,2025,gasboiler,2035,A1,retrofit,residential,15.32833851641
322,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2035,A1,retrofit,residential,0.00000000000
323,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2035,A1,retrofit,residential,0.00000000000
324,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2035,A2,newcapa,residential,0.00000000000
325,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2035,A2,newcapa,residential,0.00000000000
326,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2035,A2,newcapa,residential,0.00000000000
327,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2035,A2,newcapa,residential,0.00000000000
328,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2035,A2,newcapa,residential,0.00000000000
329,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2035,A2,newcapa,residential,0.00000000000
330,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000004170
331,"('all-year', 'all-week', 'night')",R1,2025,gasboiler,2035,A2,retrofit,residential,3.28464396780
332,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
333,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2035,A2,retrofit,residential,0.00000000000
334,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000006255
335,"('all-year', 'all-week', 'morning')",R1,2025,gasboiler,2035,A2,retrofit,residential,4.92696595170
336,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
337,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2035,A2,retrofit,residential,0.00000000000
338,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000004170
339,"('all-year', 'all-week', 'afternoon')",R1,2025,gasboiler,2035,A2,retrofit,residential,3.28464396780
340,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
341,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2035,A2,retrofit,residential,0.00000000000
342,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000006255
343,"('all-year', 'all-week', 'early-peak')",R1,2025,gasboiler,2035,A2,retrofit,residential,4.92696595170
344,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
345,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2035,A2,retrofit,residential,0.00000000000
346,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000012509
347,"('all-year', 'all-week', 'late-peak')",R1,2025,gasboiler,2035,A2,retrofit,residential,9.85393190341
348,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
349,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2035,A2,retrofit,residential,0.00000000000
350,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000008340
351,"('all-year', 'all-week', 'evening')",R1,2025,gasboiler,2035,A2,retrofit,residential,6.56928793560
352,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2035,A2,retrofit,residential,0.00000000000
353,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2035,A2,retrofit,residential,0.00000000000
354,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
355,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
356,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
357,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
358,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
359,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
360,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
361,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
362,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
363,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
364,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
365,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
366,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
367,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
368,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
369,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
370,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
371,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
372,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
373,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
374,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2035,A1,newcapa,power,0.00000000000
375,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2035,A1,newcapa,power,0.00000000000
376,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2035,A1,newcapa,power,0.00000000000
377,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2035,A1,newcapa,power,0.00000000000
378,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000015997
379,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
380,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
381,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
382,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000023995
383,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
384,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
385,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
386,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000015997
387,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
388,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
389,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
390,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000023995
391,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
392,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
393,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
394,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000047990
395,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
396,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
397,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
398,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000031993
399,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2035,A1,retrofit,power,0.00000000000
400,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2035,A1,retrofit,power,0.00000000000
401,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2035,A1,retrofit,power,0.00000000000
402,"('all-year', 'all-week', 'night')",R1,2035,gassupply1,2035,A1,newcapa,gas,0.00000000000
403,"('all-year', 'all-week', 'morning')",R1,2035,gassupply1,2035,A1,newcapa,gas,0.00000000000
404,"('all-year', 'all-week', 'afternoon')",R1,2035,gassupply1,2035,A1,newcapa,gas,0.00000000000
405,"('all-year', 'all-week', 'early-peak')",R1,2035,gassupply1,2035,A1,newcapa,gas,0.00000000000
406,"('all-year', 'all-week', 'late-peak')",R1,2035,gassupply1,2035,A1,newcapa,gas,0.00000000000
407,"('all-year', 'all-week', 'evening')",R1,2035,gassupply1,2035,A1,newcapa,gas,0.00000000000
408,"('all-year', 'all-week', 'night')",R1,2025,gassupply1,2035,A1,retrofit,gas,0.16322002439
409,"('all-year', 'all-week', 'night')",R1,2030,gassupply1,2035,A1,retrofit,gas,0.13726958735
410,"('all-year', 'all-week', 'night')",R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
411,"('all-year', 'all-week', 'morning')",R1,2025,gassupply1,2035,A1,retrofit,gas,0.24483003659
412,"('all-year', 'all-week', 'morning')",R1,2030,gassupply1,2035,A1,retrofit,gas,0.20590438102
413,"('all-year', 'all-week', 'morning')",R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
414,"('all-year', 'all-week', 'afternoon')",R1,2025,gassupply1,2035,A1,retrofit,gas,0.16322002439
415,"('all-year', 'all-week', 'afternoon')",R1,2030,gassupply1,2035,A1,retrofit,gas,0.13726958735
416,"('all-year', 'all-week', 'afternoon')",R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
417,"('all-year', 'all-week', 'early-peak')",R1,2025,gassupply1,2035,A1,retrofit,gas,0.24483003659
418,"('all-year', 'all-week', 'early-peak')",R1,2030,gassupply1,2035,A1,retrofit,gas,0.20590438102
419,"('all-year', 'all-week', 'early-peak')",R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
420,"('all-year', 'all-week', 'late-peak')",R1,2025,gassupply1,2035,A1,retrofit,gas,0.48966007318
421,"('all-year', 'all-week', 'late-peak')",R1,2030,gassupply1,2035,A1,retrofit,gas,0.41180876204
422,"('all-year', 'all-week', 'late-peak')",R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
423,"('all-year', 'all-week', 'evening')",R1,2025,gassupply1,2035,A1,retrofit,gas,0.32644004879
424,"('all-year', 'all-week', 'evening')",R1,2030,gassupply1,2035,A1,retrofit,gas,0.27453917469
425,"('all-year', 'all-week', 'evening')",R1,2035,gassupply1,2035,A1,retrofit,gas,0.00000000000
426,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
427,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
428,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
429,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
430,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
431,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2040,A1,newcapa,residential,0.00000000000
432,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000005680
433,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
434,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2040,A1,retrofit,residential,4.97270460320
435,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
436,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000008520
437,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
438,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2040,A1,retrofit,residential,7.45905690480
439,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
440,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000005680
441,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
442,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2040,A1,retrofit,residential,4.97270460320
443,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
444,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000008520
445,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
446,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2040,A1,retrofit,residential,7.45905690480
447,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
448,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000017041
449,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
450,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2040,A1,retrofit,residential,14.91811380959
451,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
452,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000011360
453,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2040,A1,retrofit,residential,0.00000000000
454,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2040,A1,retrofit,residential,9.94540920640
455,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2040,A1,retrofit,residential,0.00000000000
456,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
457,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
458,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
459,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
460,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
461,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2040,A2,newcapa,residential,0.00000000000
462,"('all-year', 'all-week', 'night')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000002434
463,"('all-year', 'all-week', 'night')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
464,"('all-year', 'all-week', 'night')",R1,2035,gasboiler,2040,A2,retrofit,residential,2.13115911566
465,"('all-year', 'all-week', 'night')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
466,"('all-year', 'all-week', 'morning')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000003652
467,"('all-year', 'all-week', 'morning')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
468,"('all-year', 'all-week', 'morning')",R1,2035,gasboiler,2040,A2,retrofit,residential,3.19673867348
469,"('all-year', 'all-week', 'morning')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
470,"('all-year', 'all-week', 'afternoon')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000002434
471,"('all-year', 'all-week', 'afternoon')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
472,"('all-year', 'all-week', 'afternoon')",R1,2035,gasboiler,2040,A2,retrofit,residential,2.13115911566
473,"('all-year', 'all-week', 'afternoon')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
474,"('all-year', 'all-week', 'early-peak')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000003652
475,"('all-year', 'all-week', 'early-peak')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
476,"('all-year', 'all-week', 'early-peak')",R1,2035,gasboiler,2040,A2,retrofit,residential,3.19673867348
477,"('all-year', 'all-week', 'early-peak')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
478,"('all-year', 'all-week', 'late-peak')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000007303
479,"('all-year', 'all-week', 'late-peak')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
480,"('all-year', 'all-week', 'late-peak')",R1,2035,gasboiler,2040,A2,retrofit,residential,6.39347734697
481,"('all-year', 'all-week', 'late-peak')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
482,"('all-year', 'all-week', 'evening')",R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000004869
483,"('all-year', 'all-week', 'evening')",R1,2030,heatpump,2040,A2,retrofit,residential,0.00000000000
484,"('all-year', 'all-week', 'evening')",R1,2035,gasboiler,2040,A2,retrofit,residential,4.26231823131
485,"('all-year', 'all-week', 'evening')",R1,2040,heatpump,2040,A2,retrofit,residential,0.00000000000
486,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
487,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2040,A1,newcapa,power,0.00000000000
488,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2040,A1,newcapa,power,0.00000000000
489,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2040,A1,newcapa,power,0.00000000000
490,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
491,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2040,A1,newcapa,power,0.00000000000
492,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2040,A1,newcapa,power,0.00000000000
493,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2040,A1,newcapa,power,0.00000000000
494,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
495,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2040,A1,newcapa,power,0.00000000000
496,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2040,A1,newcapa,power,0.00000000000
497,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2040,A1,newcapa,power,0.00000000000
498,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
499,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2040,A1,newcapa,power,0.00000000000
500,"('all-year', 'all-week', 'early-peak')",R1,2025,windturbine,2040,A1,newcapa,power,0.00000000000
501,"('all-year', 'all-week', 'early-peak')",R1,2030,windturbine,2040,A1,newcapa,power,0.00000000000
502,"('all-year', 'all-week', 'late-peak')",R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
503,"('all-year', 'all-week', 'late-peak')",R1,2020,windturbine,2040,A1,newcapa,power,0.00000000000
504,"('all-year', 'all-week', 'late-peak')",R1,2025,windturbine,2040,A1,newcapa,power,0.00000000000
505,"('all-year', 'all-week', 'late-peak')",R1,2030,windturbine,2040,A1,newcapa,power,0.00000000000
506,"('all-year', 'all-week', 'evening')",R1,2020,gasCCGT,2040,A1,newcapa,power,0.00000000000
507,"('all-year', 'all-week', 'evening')",R1,2020,windturbine,2040,A1,newcapa,power,0.00000000000
508,"('all-year', 'all-week', 'evening')",R1,2025,windturbine,2040,A1,newcapa,power,0.00000000000
509,"('all-year', 'all-week', 'evening')",R1,2030,windturbine,2040,A1,newcapa,power,0.00000000000
510,"('all-year', 'all-week', 'night')",R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000009339
511,"('all-year', 'all-week', 'night')",R1,2020,windturbine,2040,A1,retrofit,power,0.00000000000
512,"('all-year', 'all-week', 'night')",R1,2025,windturbine,2040,A1,retrofit,power,0.00000000000
513,"('all-year', 'all-week', 'night')",R1,2030,windturbine,2040,A1,retrofit,power,0.00000000000
514,"('all-year', 'all-week', 'morning')",R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000014009
515,"('all-year', 'all-week', 'morning')",R1,2020,windturbine,2040,A1,retrofit,power,0.00000000000
516,"('all-year', 'all-week', 'morning')",R1,2025,windturbine,2040,A1,retrofit,power,0.00000000000
517,"('all-year', 'all-week', 'morning')",R1,2030,windturbine,2040,A1,retrofit,power,0.00000000000
518,"('all-year', 'all-week', 'afternoon')",R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000009339
519,"('all-year', 'all-week', 'afternoon')",R1,2020,windturbine,2040,A1,retrofit,power,0.00000000000
520,"('all-year', 'all-week', 'afternoon')",R1,2025,windturbine,2040,A1,retrofit,power,0.00000000000
521,"('all-year', 'all-week', 'afternoon')",R1,2030,windturbine,2040,A1,retrofit,power,0.00000000000
522,"('all-year', 'all-week', 'early-peak')",R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000014009
523,"('all-year', 'all-week', 'early-peak')",R1,2020,windturbine,2040,A1,retrofit,power,0.00000000000
