,region,installed,technology,year,agent,category,sector,capital_costs
45,R1,2020,heatpump,2025,A2,retrofit,residential,19.81578947368
46,R1,2020,gasboiler,2025,A2,retrofit,residential,2.10000000000
47,R1,2020,heatpump,2025,A2,retrofit,residential,13.21052631579
48,R1,2020,gasCCGT,2025,A1,retrofit,power,1.18911719950
49,R1,2020,windturbine,2025,A1,retrofit,power,11.10410853162
50,R1,2020,gasCCGT,2025,A1,retrofit,power,1.78367579925
51,R1,2020,windturbine,2025,A1,retrofit,power,16.65616279743
52,R1,2020,gasCCGT,2025,A1,retrofit,power,1.18911719950
53,R1,2020,windturbine,2025,A1,retrofit,power,11.10410853162
54,R1,2020,gasCCGT,2025,A1,retrofit,power,1.78367579925
55,R1,2020,windturbine,2025,A1,retrofit,power,16.65616279743
56,R1,2020,gasCCGT,2025,A1,retrofit,power,3.56735159850
57,R1,2020,windturbine,2025,A1,retrofit,power,33.31232559485
58,R1,2020,gasCCGT,2025,A1,retrofit,power,2.37823439900
59,R1,2020,windturbine,2025,A1,retrofit,power,22.20821706323
60,R1,2020,gassupply1,2025,A1,retrofit,gas,51.23561396444
61,R1,2020,gassupply1,2025,A1,retrofit,gas,76.85342094667
62,R1,2020,gassupply1,2025,A1,retrofit,gas,51.23561396444
63,R1,2020,gassupply1,2025,A1,retrofit,gas,76.85342094667
64,R1,2020,gassupply1,2025,A1,retrofit,gas,153.70684189333
65,R1,2020,gassupply1,2025,A1,retrofit,gas,102.47122792889
66,R1,2020,gasboiler,2030,A1,retrofit,residential,0.00000003500
67,R1,2020,heatpump,2030,A1,retrofit,residential,15.41228070175
68,R1,2025,gasboiler,2030,A1,retrofit,residential,2.75701750886
69,R1,2020,gasboiler,2030,A1,retrofit,residential,0.00000005250
70,R1,2020,heatpump,2030,A1,retrofit,residential,23.11842105263
71,R1,2025,gasboiler,2030,A1,retrofit,residential,4.13552626329
72,R1,2020,gasboiler,2030,A1,retrofit,residential,0.00000003500
73,R1,2020,heatpump,2030,A1,retrofit,residential,15.41228070175
74,R1,2025,gasboiler,2030,A1,retrofit,residential,2.75701750886
75,R1,2020,gasboiler,2030,A1,retrofit,residential,0.00000005250
76,R1,2020,heatpump,2030,A1,retrofit,residential,23.11842105263
77,R1,2025,gasboiler,2030,A1,retrofit,residential,4.13552626329
78,R1,2020,gasboiler,2030,A1,retrofit,residential,0.00000010500
79,R1,2020,heatpump,2030,A1,retrofit,residential,46.23684210526
80,R1,2025,gasboiler,2030,A1,retrofit,residential,8.27105252658
81,R1,2020,gasboiler,2030,A1,retrofit,residential,0.00000007000
82,R1,2020,heatpump,2030,A1,retrofit,residential,30.82456140351
83,R1,2025,gasboiler,2030,A1,retrofit,residential,5.51403501772
84,R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000001500
85,R1,2020,heatpump,2030,A2,retrofit,residential,6.60526315789
86,R1,2025,gasboiler,2030,A2,retrofit,residential,1.18157893237
87,R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000002250
88,R1,2020,heatpump,2030,A2,retrofit,residential,9.90789473684
89,R1,2025,gasboiler,2030,A2,retrofit,residential,1.77236839855
90,R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000001500
91,R1,2020,heatpump,2030,A2,retrofit,residential,6.60526315789
92,R1,2025,gasboiler,2030,A2,retrofit,residential,1.18157893237
93,R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000002250
94,R1,2020,heatpump,2030,A2,retrofit,residential,9.90789473684
95,R1,2025,gasboiler,2030,A2,retrofit,residential,1.77236839855
96,R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000004500
97,R1,2020,heatpump,2030,A2,retrofit,residential,19.81578947368
98,R1,2025,gasboiler,2030,A2,retrofit,residential,3.54473679711
99,R1,2020,gasboiler,2030,A2,retrofit,residential,0.00000003000
100,R1,2020,heatpump,2030,A2,retrofit,residential,13.21052631579
101,R1,2025,gasboiler,2030,A2,retrofit,residential,2.36315786474
102,R1,2020,gasCCGT,2030,A1,retrofit,power,0.00000023782
103,R1,2020,windturbine,2030,A1,retrofit,power,11.10410853162
104,R1,2025,windturbine,2030,A1,retrofit,power,4.08461676283
105,R1,2020,gasCCGT,2030,A1,retrofit,power,0.00000035674
106,R1,2020,windturbine,2030,A1,retrofit,power,16.65616279743
107,R1,2025,windturbine,2030,A1,retrofit,power,6.12692514424
108,R1,2020,gasCCGT,2030,A1,retrofit,power,0.00000023782
109,R1,2020,windturbine,2030,A1,retrofit,power,11.10410853162
110,R1,2025,windturbine,2030,A1,retrofit,power,4.08461676283
111,R1,2020,gasCCGT,2030,A1,retrofit,power,0.00000035674
112,R1,2020,windturbine,2030,A1,retrofit,power,16.65616279743
113,R1,2025,windturbine,2030,A1,retrofit,power,6.12692514424
114,R1,2020,gasCCGT,2030,A1,retrofit,power,0.00000071347
115,R1,2020,windturbine,2030,A1,retrofit,power,33.31232559485
116,R1,2025,windturbine,2030,A1,retrofit,power,12.25385028848
117,R1,2020,gasCCGT,2030,A1,retrofit,power,0.00000047565
118,R1,2020,windturbine,2030,A1,retrofit,power,22.20821706323
119,R1,2025,windturbine,2030,A1,retrofit,power,8.16923352565
120,R1,2020,gassupply1,2030,A1,retrofit,gas,24.00033396444
121,R1,2025,gassupply1,2030,A1,retrofit,gas,28.53753077929
122,R1,2020,gassupply1,2030,A1,retrofit,gas,36.00050094667
123,R1,2025,gassupply1,2030,A1,retrofit,gas,42.80629616893
124,R1,2020,gassupply1,2030,A1,retrofit,gas,24.00033396444
125,R1,2025,gassupply1,2030,A1,retrofit,gas,28.53753077929
126,R1,2020,gassupply1,2030,A1,retrofit,gas,36.00050094667
127,R1,2025,gassupply1,2030,A1,retrofit,gas,42.80629616893
128,R1,2020,gassupply1,2030,A1,retrofit,gas,72.00100189333
129,R1,2025,gassupply1,2030,A1,retrofit,gas,85.61259233786
130,R1,2020,gassupply1,2030,A1,retrofit,gas,48.00066792889
131,R1,2025,gassupply1,2030,A1,retrofit,gas,57.07506155858
132,R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000003500
133,R1,2025,gasboiler,2035,A1,retrofit,residential,2.75701750886
134,R1,2030,heatpump,2035,A1,retrofit,residential,18.48245614035
135,R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000005250
136,R1,2025,gasboiler,2035,A1,retrofit,residential,4.13552626329
137,R1,2030,heatpump,2035,A1,retrofit,residential,27.72368421053
138,R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000003500
139,R1,2025,gasboiler,2035,A1,retrofit,residential,2.75701750886
140,R1,2030,heatpump,2035,A1,retrofit,residential,18.48245614035
141,R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000005250
142,R1,2025,gasboiler,2035,A1,retrofit,residential,4.13552626329
143,R1,2030,heatpump,2035,A1,retrofit,residential,27.72368421053
144,R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000010500
145,R1,2025,gasboiler,2035,A1,retrofit,residential,8.27105252658
146,R1,2030,heatpump,2035,A1,retrofit,residential,55.44736842105
147,R1,2020,gasboiler,2035,A1,retrofit,residential,0.00000007000
148,R1,2025,gasboiler,2035,A1,retrofit,residential,5.51403501772
149,R1,2030,heatpump,2035,A1,retrofit,residential,36.96491228070
150,R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000001500
151,R1,2025,gasboiler,2035,A2,retrofit,residential,1.18157893237
152,R1,2030,heatpump,2035,A2,retrofit,residential,7.92105263158
153,R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000002250
154,R1,2025,gasboiler,2035,A2,retrofit,residential,1.77236839855
155,R1,2030,heatpump,2035,A2,retrofit,residential,11.88157894737
156,R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000001500
157,R1,2025,gasboiler,2035,A2,retrofit,residential,1.18157893237
158,R1,2030,heatpump,2035,A2,retrofit,residential,7.92105263158
159,R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000002250
160,R1,2025,gasboiler,2035,A2,retrofit,residential,1.77236839855
161,R1,2030,heatpump,2035,A2,retrofit,residential,11.88157894737
162,R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000004500
163,R1,2025,gasboiler,2035,A2,retrofit,residential,3.54473679711
164,R1,2030,heatpump,2035,A2,retrofit,residential,23.76315789474
165,R1,2020,gasboiler,2035,A2,retrofit,residential,0.00000003000
166,R1,2025,gasboiler,2035,A2,retrofit,residential,2.36315786474
167,R1,2030,heatpump,2035,A2,retrofit,residential,15.84210526316
168,R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000023782
169,R1,2020,windturbine,2035,A1,retrofit,power,11.10410853162
170,R1,2025,windturbine,2035,A1,retrofit,power,4.08461676283
171,R1,2030,windturbine,2035,A1,retrofit,power,6.05128530333
172,R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000035674
173,R1,2020,windturbine,2035,A1,retrofit,power,16.65616279743
174,R1,2025,windturbine,2035,A1,retrofit,power,6.12692514424
175,R1,2030,windturbine,2035,A1,retrofit,power,9.07692795500
176,R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000023782
177,R1,2020,windturbine,2035,A1,retrofit,power,11.10410853162
178,R1,2025,windturbine,2035,A1,retrofit,power,4.08461676283
179,R1,2030,windturbine,2035,A1,retrofit,power,6.05128530333
180,R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000035674
181,R1,2020,windturbine,2035,A1,retrofit,power,16.65616279743
182,R1,2025,windturbine,2035,A1,retrofit,power,6.12692514424
183,R1,2030,windturbine,2035,A1,retrofit,power,9.07692795500
184,R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000071347
185,R1,2020,windturbine,2035,A1,retrofit,power,33.31232559485
186,R1,2025,windturbine,2035,A1,retrofit,power,12.25385028848
187,R1,2030,windturbine,2035,A1,retrofit,power,18.15385591000
188,R1,2020,gasCCGT,2035,A1,retrofit,power,0.00000047565
189,R1,2020,windturbine,2035,A1,retrofit,power,22.20821706323
190,R1,2025,windturbine,2035,A1,retrofit,power,8.16923352565
191,R1,2030,windturbine,2035,A1,retrofit,power,12.10257060667
192,R1,2025,gassupply1,2035,A1,retrofit,gas,28.53753077929
193,R1,2030,gassupply1,2035,A1,retrofit,gas,24.00033383486
194,R1,2025,gassupply1,2035,A1,retrofit,gas,42.80629616893
195,R1,2030,gassupply1,2035,A1,retrofit,gas,36.00050075230
196,R1,2025,gassupply1,2035,A1,retrofit,gas,28.53753077929
197,R1,2030,gassupply1,2035,A1,retrofit,gas,24.00033383486
198,R1,2025,gassupply1,2035,A1,retrofit,gas,42.80629616893
199,R1,2030,gassupply1,2035,A1,retrofit,gas,36.00050075230
200,R1,2025,gassupply1,2035,A1,retrofit,gas,85.61259233786
201,R1,2030,gassupply1,2035,A1,retrofit,gas,72.00100150459
202,R1,2025,gassupply1,2035,A1,retrofit,gas,57.07506155858
203,R1,2030,gassupply1,2035,A1,retrofit,gas,48.00066766973
204,R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000003500
205,R1,2030,heatpump,2040,A1,retrofit,residential,18.48245614035
206,R1,2035,gasboiler,2040,A1,retrofit,residential,3.06403505272
207,R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000005250
208,R1,2030,heatpump,2040,A1,retrofit,residential,27.72368421053
209,R1,2035,gasboiler,2040,A1,retrofit,residential,4.59605257908
210,R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000003500
211,R1,2030,heatpump,2040,A1,retrofit,residential,18.48245614035
212,R1,2035,gasboiler,2040,A1,retrofit,residential,3.06403505272
213,R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000005250
214,R1,2030,heatpump,2040,A1,retrofit,residential,27.72368421053
215,R1,2035,gasboiler,2040,A1,retrofit,residential,4.59605257908
216,R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000010500
217,R1,2030,heatpump,2040,A1,retrofit,residential,55.44736842105
218,R1,2035,gasboiler,2040,A1,retrofit,residential,9.19210515816
219,R1,2020,gasboiler,2040,A1,retrofit,residential,0.00000007000
220,R1,2030,heatpump,2040,A1,retrofit,residential,36.96491228070
221,R1,2035,gasboiler,2040,A1,retrofit,residential,6.12807010544
222,R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000001500
223,R1,2030,heatpump,2040,A2,retrofit,residential,7.92105263158
224,R1,2035,gasboiler,2040,A2,retrofit,residential,1.31315787974
225,R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000002250
226,R1,2030,heatpump,2040,A2,retrofit,residential,11.88157894737
227,R1,2035,gasboiler,2040,A2,retrofit,residential,1.96973681961
228,R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000001500
229,R1,2030,heatpump,2040,A2,retrofit,residential,7.92105263158
230,R1,2035,gasboiler,2040,A2,retrofit,residential,1.31315787974
231,R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000002250
232,R1,2030,heatpump,2040,A2,retrofit,residential,11.88157894737
233,R1,2035,gasboiler,2040,A2,retrofit,residential,1.96973681961
234,R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000004500
235,R1,2030,heatpump,2040,A2,retrofit,residential,23.76315789474
236,R1,2035,gasboiler,2040,A2,retrofit,residential,3.93947363921
237,R1,2020,gasboiler,2040,A2,retrofit,residential,0.00000003000
238,R1,2030,heatpump,2040,A2,retrofit,residential,15.84210526316
239,R1,2035,gasboiler,2040,A2,retrofit,residential,2.62631575947
240,R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000023782
241,R1,2020,windturbine,2040,A1,retrofit,power,11.10410853162
242,R1,2025,windturbine,2040,A1,retrofit,power,4.08461676283
243,R1,2030,windturbine,2040,A1,retrofit,power,6.05128530333
244,R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000035674
245,R1,2020,windturbine,2040,A1,retrofit,power,16.65616279743
246,R1,2025,windturbine,2040,A1,retrofit,power,6.12692514424
247,R1,2030,windturbine,2040,A1,retrofit,power,9.07692795500
248,R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000023782
249,R1,2020,windturbine,2040,A1,retrofit,power,11.10410853162
250,R1,2025,windturbine,2040,A1,retrofit,power,4.08461676283
251,R1,2030,windturbine,2040,A1,retrofit,power,6.05128530333
252,R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000035674
253,R1,2020,windturbine,2040,A1,retrofit,power,16.65616279743
254,R1,2025,windturbine,2040,A1,retrofit,power,6.12692514424
255,R1,2030,windturbine,2040,A1,retrofit,power,9.07692795500
256,R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000071347
257,R1,2020,windturbine,2040,A1,retrofit,power,33.31232559485
258,R1,2025,windturbine,2040,A1,retrofit,power,12.25385028848
259,R1,2030,windturbine,2040,A1,retrofit,power,18.15385591000
260,R1,2020,gasCCGT,2040,A1,retrofit,power,0.00000047565
261,R1,2020,windturbine,2040,A1,retrofit,power,22.20821706323
262,R1,2025,windturbine,2040,A1,retrofit,power,8.16923352565
263,R1,2030,windturbine,2040,A1,retrofit,power,12.10257060667
264,R1,2030,gassupply1,2040,A1,retrofit,gas,24.00033383486
265,R1,2035,gassupply1,2040,A1,retrofit,gas,34.38807240892
266,R1,2030,gassupply1,2040,A1,retrofit,gas,36.00050075230
267,R1,2035,gassupply1,2040,A1,retrofit,gas,51.58210861338
268,R1,2030,gassupply1,2040,A1,retrofit,gas,24.00033383486
269,R1,2035,gassupply1,2040,A1,retrofit,gas,34.38807240892
270,R1,2030,gassupply1,2040,A1,retrofit,gas,36.00050075230
271,R1,2035,gassupply1,2040,A1,retrofit,gas,51.58210861338
272,R1,2030,gassupply1,2040,A1,retrofit,gas,72.00100150459
273,R1,2035,gassupply1,2040,A1,retrofit,gas,103.16421722675
274,R1,2030,gassupply1,2040,A1,retrofit,gas,48.00066766973
275,R1,2035,gassupply1,2040,A1,retrofit,gas,68.77614481784
276,R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000003500
277,R1,2035,gasboiler,2045,A1,retrofit,residential,3.06403505272
278,R1,2040,heatpump,2045,A1,retrofit,residential,21.55263157895
279,R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000005250
280,R1,2035,gasboiler,2045,A1,retrofit,residential,4.59605257908
281,R1,2040,heatpump,2045,A1,retrofit,residential,32.32894736842
282,R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000003500
283,R1,2035,gasboiler,2045,A1,retrofit,residential,3.06403505272
284,R1,2040,heatpump,2045,A1,retrofit,residential,21.55263157895
285,R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000005250
286,R1,2035,gasboiler,2045,A1,retrofit,residential,4.59605257908
287,R1,2040,heatpump,2045,A1,retrofit,residential,32.32894736842
288,R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000010500
289,R1,2035,gasboiler,2045,A1,retrofit,residential,9.19210515816
290,R1,2040,heatpump,2045,A1,retrofit,residential,64.65789473684
291,R1,2020,gasboiler,2045,A1,retrofit,residential,0.00000007000
292,R1,2035,gasboiler,2045,A1,retrofit,residential,6.12807010544
293,R1,2040,heatpump,2045,A1,retrofit,residential,43.10526315789
294,R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000001500
295,R1,2035,gasboiler,2045,A2,retrofit,residential,1.31315787974
296,R1,2040,heatpump,2045,A2,retrofit,residential,9.23684210526
297,R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000002250
298,R1,2035,gasboiler,2045,A2,retrofit,residential,1.96973681961
299,R1,2040,heatpump,2045,A2,retrofit,residential,13.85526315789
300,R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000001500
301,R1,2035,gasboiler,2045,A2,retrofit,residential,1.31315787974
302,R1,2040,heatpump,2045,A2,retrofit,residential,9.23684210526
303,R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000002250
304,R1,2035,gasboiler,2045,A2,retrofit,residential,1.96973681961
305,R1,2040,heatpump,2045,A2,retrofit,residential,13.85526315789
306,R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000004500
307,R1,2035,gasboiler,2045,A2,retrofit,residential,3.93947363921
308,R1,2040,heatpump,2045,A2,retrofit,residential,27.71052631579
309,R1,2020,gasboiler,2045,A2,retrofit,residential,0.00000003000
310,R1,2035,gasboiler,2045,A2,retrofit,residential,2.62631575947
311,R1,2040,heatpump,2045,A2,retrofit,residential,18.47368421053
312,R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000023782
313,R1,2020,windturbine,2045,A1,retrofit,power,11.10410853162
314,R1,2025,windturbine,2045,A1,retrofit,power,4.08461676283
315,R1,2030,windturbine,2045,A1,retrofit,power,6.05128530333
316,R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000035674
317,R1,2020,windturbine,2045,A1,retrofit,power,16.65616279743
318,R1,2025,windturbine,2045,A1,retrofit,power,6.12692514424
319,R1,2030,windturbine,2045,A1,retrofit,power,9.07692795500
320,R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000023782
321,R1,2020,windturbine,2045,A1,retrofit,power,11.10410853162
322,R1,2025,windturbine,2045,A1,retrofit,power,4.08461676283
323,R1,2030,windturbine,2045,A1,retrofit,power,6.05128530333
324,R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000035674
325,R1,2020,windturbine,2045,A1,retrofit,power,16.65616279743
326,R1,2025,windturbine,2045,A1,retrofit,power,6.12692514424
327,R1,2030,windturbine,2045,A1,retrofit,power,9.07692795500
328,R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000071347
329,R1,2020,windturbine,2045,A1,retrofit,power,33.31232559485
330,R1,2025,windturbine,2045,A1,retrofit,power,12.25385028848
331,R1,2030,windturbine,2045,A1,retrofit,power,18.15385591000
332,R1,2020,gasCCGT,2045,A1,retrofit,power,0.00000047565
333,R1,2020,windturbine,2045,A1,retrofit,power,22.20821706323
334,R1,2025,windturbine,2045,A1,retrofit,power,8.16923352565
335,R1,2030,windturbine,2045,A1,retrofit,power,12.10257060667
336,R1,2035,gassupply1,2045,A1,retrofit,gas,34.38807240892
337,R1,2040,gassupply1,2045,A1,retrofit,gas,24.00033396444
338,R1,2035,gassupply1,2045,A1,retrofit,gas,51.58210861338
339,R1,2040,gassupply1,2045,A1,retrofit,gas,36.00050094667
340,R1,2035,gassupply1,2045,A1,retrofit,gas,34.38807240892
341,R1,2040,gassupply1,2045,A1,retrofit,gas,24.00033396444
342,R1,2035,gassupply1,2045,A1,retrofit,gas,51.58210861338
343,R1,2040,gassupply1,2045,A1,retrofit,gas,36.00050094667
344,R1,2035,gassupply1,2045,A1,retrofit,gas,103.16421722675
345,R1,2040,gassupply1,2045,A1,retrofit,gas,72.00100189333
346,R1,2035,gassupply1,2045,A1,retrofit,gas,68.77614481784
347,R1,2040,gassupply1,2045,A1,retrofit,gas,48.00066792889
348,R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000003500
349,R1,2040,heatpump,2050,A1,retrofit,residential,21.55263157895
350,R1,2045,gasboiler,2050,A1,retrofit,residential,0.90877189482
351,R1,2045,heatpump,2050,A1,retrofit,residential,24.62280701754
352,R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000005250
353,R1,2040,heatpump,2050,A1,retrofit,residential,32.32894736842
354,R1,2045,gasboiler,2050,A1,retrofit,residential,1.36315784224
355,R1,2045,heatpump,2050,A1,retrofit,residential,36.93421052632
356,R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000003500
357,R1,2040,heatpump,2050,A1,retrofit,residential,21.55263157895
358,R1,2045,gasboiler,2050,A1,retrofit,residential,0.90877189482
359,R1,2045,heatpump,2050,A1,retrofit,residential,24.62280701754
360,R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000005250
361,R1,2040,heatpump,2050,A1,retrofit,residential,32.32894736842
362,R1,2045,gasboiler,2050,A1,retrofit,residential,1.36315784224
363,R1,2045,heatpump,2050,A1,retrofit,residential,36.93421052632
364,R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000010500
365,R1,2040,heatpump,2050,A1,retrofit,residential,64.65789473684
366,R1,2045,gasboiler,2050,A1,retrofit,residential,2.72631568447
367,R1,2045,heatpump,2050,A1,retrofit,residential,73.86842105263
368,R1,2020,gasboiler,2050,A1,retrofit,residential,0.00000007000
369,R1,2040,heatpump,2050,A1,retrofit,residential,43.10526315789
370,R1,2045,gasboiler,2050,A1,retrofit,residential,1.81754378965
371,R1,2045,heatpump,2050,A1,retrofit,residential,49.24561403509
372,R1,2020,gasboiler,2050,A2,retrofit,residential,0.00000001500
373,R1,2040,heatpump,2050,A2,retrofit,residential,9.23684210526
374,R1,2045,gasboiler,2050,A2,retrofit,residential,0.38947366921
375,R1,2045,heatpump,2050,A2,retrofit,residential,10.55263157895
376,R1,2020,gasboiler,2050,A2,retrofit,residential,0.00000002250
377,R1,2040,heatpump,2050,A2,retrofit,residential,13.85526315789
378,R1,2045,gasboiler,2050,A2,retrofit,residential,0.58421050382
379,R1,2045,heatpump,2050,A2,retrofit,residential,15.82894736842
380,R1,2020,gasboiler,2050,A2,retrofit,residential,0.00000001500
381,R1,2040,heatpump,2050,A2,retrofit,residential,9.23684210526
382,R1,2045,gasboiler,2050,A2,retrofit,residential,0.38947366921
383,R1,2045,heatpump,2050,A2,retrofit,residential,10.55263157895
384,R1,2020,gasboiler,2050,A2,retrofit,residential,0.00000002250
385,R1,2040,heatpump,2050,A2,retrofit,residential,13.85526315789
386,R1,2045,gasboiler,2050,A2,retrofit,residential,0.58421050382
387,R1,2045,heatpump,2050,A2,retrofit,residential,15.82894736842
388,R1,2020,gasboiler,2050,A2,retrofit,residential,0.00000004500
389,R1,2040,heatpump,2050,A2,retrofit,residential,27.71052631579
390,R1,2045,gasboiler,2050,A2,retrofit,residential,1.16842100763
391,R1,2045,heatpump,2050,A2,retrofit,residential,31.65789473684
392,R1,2020,gasboiler,2050,A2,retrofit,residential,0.00000003000
393,R1,2040,heatpump,2050,A2,retrofit,residential,18.47368421053
394,R1,2045,gasboiler,2050,A2,retrofit,residential,0.77894733842
395,R1,2045,heatpump,2050,A2,retrofit,residential,21.10526315789
396,R1,2020,gasCCGT,2050,A1,retrofit,power,0.00000023782
397,R1,2025,windturbine,2050,A1,retrofit,power,4.08461676283
398,R1,2030,windturbine,2050,A1,retrofit,power,6.05128530333
399,R1,2045,windturbine,2050,A1,retrofit,power,35.36976259798
400,R1,2020,gasCCGT,2050,A1,retrofit,power,0.00000035674
401,R1,2025,windturbine,2050,A1,retrofit,power,6.12692514424
402,R1,2030,windturbine,2050,A1,retrofit,power,9.07692795500
403,R1,2045,windturbine,2050,A1,retrofit,power,53.05464389698
404,R1,2020,gasCCGT,2050,A1,retrofit,power,0.00000023782
