,commodity,region,technology,year,supply
0,heat,R1,gasboiler,2030,0.25100000000
1,heat,R1,gasboiler,2030,0.74830000000
2,heat,R1,heatpump,2030,0.16730000000
3,heat,R1,gasboiler,2035,0.74830000000
4,heat,R1,gasboiler,2035,0.15050000000
5,heat,R1,heatpump,2035,0.35120000000
6,CO2f,R1,gasboiler,2030,16.24220000000
7,CO2f,R1,gasboiler,2030,48.42460000000
8,CO2f,R1,gasboiler,2035,48.42460000000
9,CO2f,R1,gasboiler,2035,9.73890000000
10,heat,R1,gasboiler,2030,0.37650000000
11,heat,R1,gasboiler,2030,1.12250000000
12,heat,R1,heatpump,2030,0.25100000000
13,heat,R1,gasboiler,2035,1.12250000000
14,heat,R1,gasboiler,2035,0.22570000000
15,heat,R1,heatpump,2035,0.52670000000
16,CO2f,R1,gasboiler,2030,24.36330000000
17,CO2f,R1,gasboiler,2030,72.63700000000
18,CO2f,R1,gasboiler,2035,72.63700000000
19,CO2f,R1,gasboiler,2035,14.60830000000
20,heat,R1,gasboiler,2030,0.25100000000
21,heat,R1,gasboiler,2030,0.74830000000
22,heat,R1,heatpump,2030,0.16730000000
23,heat,R1,gasboiler,2035,0.74830000000
24,heat,R1,gasboiler,2035,0.15050000000
25,heat,R1,heatpump,2035,0.35120000000
26,CO2f,R1,gasboiler,2030,16.24220000000
27,CO2f,R1,gasboiler,2030,48.42460000000
28,CO2f,R1,gasboiler,2035,48.42460000000
29,CO2f,R1,gasboiler,2035,9.73890000000
30,heat,R1,gasboiler,2030,0.37650000000
31,heat,R1,gasboiler,2030,1.12250000000
32,heat,R1,heatpump,2030,0.25100000000
33,heat,R1,gasboiler,2035,1.12250000000
34,heat,R1,gasboiler,2035,0.22570000000
35,heat,R1,heatpump,2035,0.52670000000
36,CO2f,R1,gasboiler,2030,24.36330000000
37,CO2f,R1,gasboiler,2030,72.63700000000
38,CO2f,R1,gasboiler,2035,72.63700000000
39,CO2f,R1,gasboiler,2035,14.60830000000
40,heat,R1,gasboiler,2030,0.75300000000
41,heat,R1,gasboiler,2030,2.24500000000
42,heat,R1,heatpump,2030,0.50200000000
43,heat,R1,gasboiler,2035,2.24500000000
44,heat,R1,gasboiler,2035,0.45150000000
45,heat,R1,heatpump,2035,1.05350000000
46,CO2f,R1,gasboiler,2030,48.72660000000
47,CO2f,R1,gasboiler,2030,145.27390000000
48,CO2f,R1,gasboiler,2035,145.27390000000
49,CO2f,R1,gasboiler,2035,29.21660000000
50,heat,R1,gasboiler,2030,0.50200000000
51,heat,R1,gasboiler,2030,1.49670000000
52,heat,R1,heatpump,2030,0.33470000000
53,heat,R1,gasboiler,2035,1.49670000000
54,heat,R1,gasboiler,2035,0.30100000000
55,heat,R1,heatpump,2035,0.70230000000
56,CO2f,R1,gasboiler,2030,32.48440000000
57,CO2f,R1,gasboiler,2030,96.84930000000
58,CO2f,R1,gasboiler,2035,96.84930000000
59,CO2f,R1,gasboiler,2035,19.47770000000
