timeslice,commodity,region,prices,year
"('all-year', 'all-week', 'night')",electricity,R1,19.50000000000,2020
"('all-year', 'all-week', 'night')",electricity,R2,19.50000000000,2020
"('all-year', 'all-week', 'night')",gas,R1,7.15280000000,2020
"('all-year', 'all-week', 'night')",gas,R2,7.15280000000,2020
"('all-year', 'all-week', 'night')",heat,R1,100.00000000000,2020
"('all-year', 'all-week', 'night')",heat,R2,100.00000000000,2020
"('all-year', 'all-week', 'night')",CO2f,R1,0.08310000000,2020
"('all-year', 'all-week', 'night')",CO2f,R2,0.08310000000,2020
"('all-year', 'all-week', 'morning')",electricity,R1,19.50000000000,2020
"('all-year', 'all-week', 'morning')",electricity,R2,19.50000000000,2020
"('all-year', 'all-week', 'morning')",gas,R1,7.15280000000,2020
"('all-year', 'all-week', 'morning')",gas,R2,7.15280000000,2020
"('all-year', 'all-week', 'morning')",heat,R1,100.00000000000,2020
"('all-year', 'all-week', 'morning')",heat,R2,100.00000000000,2020
"('all-year', 'all-week', 'morning')",CO2f,R1,0.08310000000,2020
"('all-year', 'all-week', 'morning')",CO2f,R2,0.08310000000,2020
"('all-year', 'all-week', 'afternoon')",electricity,R1,19.50000000000,2020
"('all-year', 'all-week', 'afternoon')",electricity,R2,19.50000000000,2020
"('all-year', 'all-week', 'afternoon')",gas,R1,7.15280000000,2020
"('all-year', 'all-week', 'afternoon')",gas,R2,7.15280000000,2020
"('all-year', 'all-week', 'afternoon')",heat,R1,100.00000000000,2020
"('all-year', 'all-week', 'afternoon')",heat,R2,100.00000000000,2020
"('all-year', 'all-week', 'afternoon')",CO2f,R1,0.08310000000,2020
"('all-year', 'all-week', 'afternoon')",CO2f,R2,0.08310000000,2020
"('all-year', 'all-week', 'early-peak')",electricity,R1,19.50000000000,2020
"('all-year', 'all-week', 'early-peak')",electricity,R2,19.50000000000,2020
"('all-year', 'all-week', 'early-peak')",gas,R1,7.15280000000,2020
"('all-year', 'all-week', 'early-peak')",gas,R2,7.15280000000,2020
"('all-year', 'all-week', 'early-peak')",heat,R1,100.00000000000,2020
"('all-year', 'all-week', 'early-peak')",heat,R2,100.00000000000,2020
"('all-year', 'all-week', 'early-peak')",CO2f,R1,0.08310000000,2020
"('all-year', 'all-week', 'early-peak')",CO2f,R2,0.08310000000,2020
"('all-year', 'all-week', 'late-peak')",electricity,R1,19.50000000000,2020
"('all-year', 'all-week', 'late-peak')",electricity,R2,19.50000000000,2020
"('all-year', 'all-week', 'late-peak')",gas,R1,7.15280000000,2020
"('all-year', 'all-week', 'late-peak')",gas,R2,7.15280000000,2020
"('all-year', 'all-week', 'late-peak')",heat,R1,100.00000000000,2020
"('all-year', 'all-week', 'late-peak')",heat,R2,100.00000000000,2020
"('all-year', 'all-week', 'late-peak')",CO2f,R1,0.08310000000,2020
"('all-year', 'all-week', 'late-peak')",CO2f,R2,0.08310000000,2020
"('all-year', 'all-week', 'evening')",electricity,R1,19.50000000000,2020
"('all-year', 'all-week', 'evening')",electricity,R2,19.50000000000,2020
"('all-year', 'all-week', 'evening')",gas,R1,7.15280000000,2020
"('all-year', 'all-week', 'evening')",gas,R2,7.15280000000,2020
"('all-year', 'all-week', 'evening')",heat,R1,100.00000000000,2020
"('all-year', 'all-week', 'evening')",heat,R2,100.00000000000,2020
"('all-year', 'all-week', 'evening')",CO2f,R1,0.08310000000,2020
"('all-year', 'all-week', 'evening')",CO2f,R2,0.08310000000,2020
"('all-year', 'all-week', 'night')",electricity,R1,1.33020000000,2025
"('all-year', 'all-week', 'night')",electricity,R2,2.56210000000,2025
"('all-year', 'all-week', 'night')",gas,R1,0.04720000000,2025
"('all-year', 'all-week', 'night')",gas,R2,0.04720000000,2025
"('all-year', 'all-week', 'night')",heat,R1,1.31450000000,2025
"('all-year', 'all-week', 'night')",heat,R2,1.31450000000,2025
"('all-year', 'all-week', 'night')",CO2f,R1,0.12010000000,2025
"('all-year', 'all-week', 'night')",CO2f,R2,0.12010000000,2025
"('all-year', 'all-week', 'morning')",electricity,R1,1.99540000000,2025
"('all-year', 'all-week', 'morning')",electricity,R2,3.84320000000,2025
"('all-year', 'all-week', 'morning')",gas,R1,0.07080000000,2025
"('all-year', 'all-week', 'morning')",gas,R2,0.07080000000,2025
"('all-year', 'all-week', 'morning')",heat,R1,1.97180000000,2025
"('all-year', 'all-week', 'morning')",heat,R2,1.97180000000,2025
"('all-year', 'all-week', 'morning')",CO2f,R1,0.12010000000,2025
"('all-year', 'all-week', 'morning')",CO2f,R2,0.12010000000,2025
"('all-year', 'all-week', 'afternoon')",electricity,R1,1.33020000000,2025
"('all-year', 'all-week', 'afternoon')",electricity,R2,2.56210000000,2025
"('all-year', 'all-week', 'afternoon')",gas,R1,0.04720000000,2025
"('all-year', 'all-week', 'afternoon')",gas,R2,0.04720000000,2025
"('all-year', 'all-week', 'afternoon')",heat,R1,1.31450000000,2025
"('all-year', 'all-week', 'afternoon')",heat,R2,1.31450000000,2025
"('all-year', 'all-week', 'afternoon')",CO2f,R1,0.12010000000,2025
"('all-year', 'all-week', 'afternoon')",CO2f,R2,0.12010000000,2025
"('all-year', 'all-week', 'early-peak')",electricity,R1,1.99540000000,2025
"('all-year', 'all-week', 'early-peak')",electricity,R2,3.84320000000,2025
"('all-year', 'all-week', 'early-peak')",gas,R1,0.07080000000,2025
"('all-year', 'all-week', 'early-peak')",gas,R2,0.07080000000,2025
"('all-year', 'all-week', 'early-peak')",heat,R1,1.97180000000,2025
"('all-year', 'all-week', 'early-peak')",heat,R2,1.97180000000,2025
"('all-year', 'all-week', 'early-peak')",CO2f,R1,0.12010000000,2025
"('all-year', 'all-week', 'early-peak')",CO2f,R2,0.12010000000,2025
"('all-year', 'all-week', 'late-peak')",electricity,R1,3.99070000000,2025
"('all-year', 'all-week', 'late-peak')",electricity,R2,7.68630000000,2025
"('all-year', 'all-week', 'late-peak')",gas,R1,0.14170000000,2025
"('all-year', 'all-week', 'late-peak')",gas,R2,0.14170000000,2025
"('all-year', 'all-week', 'late-peak')",heat,R1,3.94360000000,2025
"('all-year', 'all-week', 'late-peak')",heat,R2,3.94360000000,2025
"('all-year', 'all-week', 'late-peak')",CO2f,R1,0.12010000000,2025
"('all-year', 'all-week', 'late-peak')",CO2f,R2,0.12010000000,2025
"('all-year', 'all-week', 'evening')",electricity,R1,2.66050000000,2025
"('all-year', 'all-week', 'evening')",electricity,R2,5.12420000000,2025
"('all-year', 'all-week', 'evening')",gas,R1,0.09440000000,2025
"('all-year', 'all-week', 'evening')",gas,R2,0.09440000000,2025
"('all-year', 'all-week', 'evening')",heat,R1,2.62910000000,2025
"('all-year', 'all-week', 'evening')",heat,R2,2.62910000000,2025
"('all-year', 'all-week', 'evening')",CO2f,R1,0.12010000000,2025
"('all-year', 'all-week', 'evening')",CO2f,R2,0.12010000000,2025
"('all-year', 'all-week', 'night')",electricity,R1,0.50970000000,2030
"('all-year', 'all-week', 'night')",electricity,R2,1.55470000000,2030
"('all-year', 'all-week', 'night')",gas,R1,0.04720000000,2030
"('all-year', 'all-week', 'night')",gas,R2,0.04720000000,2030
"('all-year', 'all-week', 'night')",heat,R1,0.55450000000,2030
"('all-year', 'all-week', 'night')",heat,R2,0.57910000000,2030
"('all-year', 'all-week', 'night')",CO2f,R1,0.15700000000,2030
"('all-year', 'all-week', 'night')",CO2f,R2,0.15700000000,2030
"('all-year', 'all-week', 'morning')",electricity,R1,0.76560000000,2030
"('all-year', 'all-week', 'morning')",electricity,R2,2.33800000000,2030
"('all-year', 'all-week', 'morning')",gas,R1,0.07080000000,2030
"('all-year', 'all-week', 'morning')",gas,R2,0.07080000000,2030
"('all-year', 'all-week', 'morning')",heat,R1,0.85370000000,2030
"('all-year', 'all-week', 'morning')",heat,R2,0.90920000000,2030
"('all-year', 'all-week', 'morning')",CO2f,R1,0.15700000000,2030
"('all-year', 'all-week', 'morning')",CO2f,R2,0.15700000000,2030
"('all-year', 'all-week', 'afternoon')",electricity,R1,0.50970000000,2030
"('all-year', 'all-week', 'afternoon')",electricity,R2,1.55470000000,2030
"('all-year', 'all-week', 'afternoon')",gas,R1,0.04720000000,2030
"('all-year', 'all-week', 'afternoon')",gas,R2,0.04720000000,2030
"('all-year', 'all-week', 'afternoon')",heat,R1,0.55450000000,2030
"('all-year', 'all-week', 'afternoon')",heat,R2,0.57910000000,2030
"('all-year', 'all-week', 'afternoon')",CO2f,R1,0.15700000000,2030
"('all-year', 'all-week', 'afternoon')",CO2f,R2,0.15700000000,2030
"('all-year', 'all-week', 'early-peak')",electricity,R1,0.76560000000,2030
"('all-year', 'all-week', 'early-peak')",electricity,R2,2.33800000000,2030
"('all-year', 'all-week', 'early-peak')",gas,R1,0.07080000000,2030
"('all-year', 'all-week', 'early-peak')",gas,R2,0.07080000000,2030
"('all-year', 'all-week', 'early-peak')",heat,R1,0.85370000000,2030
"('all-year', 'all-week', 'early-peak')",heat,R2,0.90920000000,2030
"('all-year', 'all-week', 'early-peak')",CO2f,R1,0.15700000000,2030
"('all-year', 'all-week', 'early-peak')",CO2f,R2,0.15700000000,2030
"('all-year', 'all-week', 'late-peak')",electricity,R1,1.53780000000,2030
"('all-year', 'all-week', 'late-peak')",electricity,R2,4.71150000000,2030
"('all-year', 'all-week', 'late-peak')",gas,R1,0.14170000000,2030
"('all-year', 'all-week', 'late-peak')",gas,R2,0.14170000000,2030
"('all-year', 'all-week', 'late-peak')",heat,R1,1.83950000000,2030
"('all-year', 'all-week', 'late-peak')",heat,R2,2.06130000000,2030
"('all-year', 'all-week', 'late-peak')",CO2f,R1,0.15700000000,2030
"('all-year', 'all-week', 'late-peak')",CO2f,R2,0.15700000000,2030
"('all-year', 'all-week', 'evening')",electricity,R1,1.02230000000,2030
"('all-year', 'all-week', 'evening')",electricity,R2,3.12530000000,2030
"('all-year', 'all-week', 'evening')",gas,R1,0.09440000000,2030
"('all-year', 'all-week', 'evening')",gas,R2,0.09440000000,2030
"('all-year', 'all-week', 'evening')",heat,R1,1.16770000000,2030
"('all-year', 'all-week', 'evening')",heat,R2,1.26620000000,2030
"('all-year', 'all-week', 'evening')",CO2f,R1,0.15700000000,2030
"('all-year', 'all-week', 'evening')",CO2f,R2,0.15700000000,2030
"('all-year', 'all-week', 'night')",electricity,R1,0.27740000000,2035
"('all-year', 'all-week', 'night')",electricity,R2,1.55470000000,2035
"('all-year', 'all-week', 'night')",gas,R1,0.04720000000,2035
"('all-year', 'all-week', 'night')",gas,R2,0.04720000000,2035
"('all-year', 'all-week', 'night')",heat,R1,0.72530000000,2035
"('all-year', 'all-week', 'night')",heat,R2,0.74620000000,2035
"('all-year', 'all-week', 'night')",CO2f,R1,0.21490000000,2035
"('all-year', 'all-week', 'night')",CO2f,R2,0.21490000000,2035
"('all-year', 'all-week', 'morning')",electricity,R1,0.41610000000,2035
"('all-year', 'all-week', 'morning')",electricity,R2,2.33800000000,2035
"('all-year', 'all-week', 'morning')",gas,R1,0.07080000000,2035
"('all-year', 'all-week', 'morning')",gas,R2,0.07080000000,2035
"('all-year', 'all-week', 'morning')",heat,R1,1.09780000000,2035
"('all-year', 'all-week', 'morning')",heat,R2,1.14490000000,2035
"('all-year', 'all-week', 'morning')",CO2f,R1,0.21490000000,2035
"('all-year', 'all-week', 'morning')",CO2f,R2,0.21490000000,2035
"('all-year', 'all-week', 'afternoon')",electricity,R1,0.27740000000,2035
"('all-year', 'all-week', 'afternoon')",electricity,R2,1.55470000000,2035
"('all-year', 'all-week', 'afternoon')",gas,R1,0.04720000000,2035
"('all-year', 'all-week', 'afternoon')",gas,R2,0.04720000000,2035
