asset,year,region,installed,technology,capacity
1,2030,R1,2020,gas_stove,19.33330000000
1,2031,R1,2020,gas_stove,19.33330000000
3,2030,R1,2020,heatpump,42.00000000000
3,2031,R1,2020,heatpump,42.00000000000
5,2030,R1,2022,gas_stove,6.13330000000
5,2031,R1,2022,gas_stove,6.13330000000
5,2032,R1,2022,gas_stove,6.13330000000
5,2033,R1,2022,gas_stove,6.13330000000
7,2030,R1,2022,heatpump,5.60000000000
7,2031,R1,2022,heatpump,5.60000000000
7,2032,R1,2022,heatpump,5.60000000000
7,2033,R1,2022,heatpump,5.60000000000
9,2030,R1,2024,gas_stove,8.13330000000
9,2031,R1,2024,gas_stove,8.13330000000
9,2032,R1,2024,gas_stove,8.13330000000
9,2033,R1,2024,gas_stove,8.13330000000
9,2034,R1,2024,gas_stove,8.13330000000
9,2035,R1,2024,gas_stove,8.13330000000
11,2030,R1,2024,heatpump,7.60000000000
11,2031,R1,2024,heatpump,7.60000000000
11,2032,R1,2024,heatpump,7.60000000000
11,2033,R1,2024,heatpump,7.60000000000
11,2034,R1,2024,heatpump,7.60000000000
11,2035,R1,2024,heatpump,7.60000000000
13,2030,R1,2026,gas_stove,2.13330000000
13,2031,R1,2026,gas_stove,2.13330000000
13,2032,R1,2026,gas_stove,2.13330000000
13,2033,R1,2026,gas_stove,2.13330000000
13,2034,R1,2026,gas_stove,2.13330000000
13,2035,R1,2026,gas_stove,2.13330000000
13,2036,R1,2026,gas_stove,2.13330000000
13,2037,R1,2026,gas_stove,2.13330000000
15,2030,R1,2026,heatpump,1.60000000000
15,2031,R1,2026,heatpump,1.60000000000
15,2032,R1,2026,heatpump,1.60000000000
15,2033,R1,2026,heatpump,1.60000000000
15,2034,R1,2026,heatpump,1.60000000000
15,2035,R1,2026,heatpump,1.60000000000
15,2036,R1,2026,heatpump,1.60000000000
15,2037,R1,2026,heatpump,1.60000000000
17,2030,R1,2028,gas_stove,21.46670000000
17,2031,R1,2028,gas_stove,21.46670000000
17,2032,R1,2028,gas_stove,21.46670000000
17,2033,R1,2028,gas_stove,21.46670000000
17,2034,R1,2028,gas_stove,21.46670000000
17,2035,R1,2028,gas_stove,21.46670000000
17,2036,R1,2028,gas_stove,21.46670000000
17,2037,R1,2028,gas_stove,21.46670000000
17,2038,R1,2028,gas_stove,21.46670000000
17,2039,R1,2028,gas_stove,21.46670000000
19,2030,R1,2028,heatpump,43.60000000000
19,2031,R1,2028,heatpump,43.60000000000
19,2032,R1,2028,heatpump,43.60000000000
19,2033,R1,2028,heatpump,43.60000000000
19,2034,R1,2028,heatpump,43.60000000000
19,2035,R1,2028,heatpump,43.60000000000
19,2036,R1,2028,heatpump,43.60000000000
19,2037,R1,2028,heatpump,43.60000000000
19,2038,R1,2028,heatpump,43.60000000000
19,2039,R1,2028,heatpump,43.60000000000
21,2032,R1,2030,gas_stove,8.26670000000
21,2033,R1,2030,gas_stove,8.26670000000
21,2034,R1,2030,gas_stove,8.26670000000
21,2035,R1,2030,gas_stove,8.26670000000
21,2036,R1,2030,gas_stove,8.26670000000
21,2037,R1,2030,gas_stove,8.26670000000
21,2038,R1,2030,gas_stove,8.26670000000
21,2039,R1,2030,gas_stove,8.26670000000
21,2040,R1,2030,gas_stove,8.26670000000
21,2041,R1,2030,gas_stove,8.26670000000
23,2032,R1,2030,heatpump,7.20000000000
23,2033,R1,2030,heatpump,7.20000000000
23,2034,R1,2030,heatpump,7.20000000000
23,2035,R1,2030,heatpump,7.20000000000
23,2036,R1,2030,heatpump,7.20000000000
23,2037,R1,2030,heatpump,7.20000000000
23,2038,R1,2030,heatpump,7.20000000000
23,2039,R1,2030,heatpump,7.20000000000
23,2040,R1,2030,heatpump,7.20000000000
23,2041,R1,2030,heatpump,7.20000000000
25,2030,R2,2020,gas_stove,8.66670000000
25,2031,R2,2020,gas_stove,8.66670000000
27,2030,R2,2020,heatpump,42.00000000000
27,2031,R2,2020,heatpump,42.00000000000
29,2030,R2,2022,gas_stove,5.06670000000
29,2031,R2,2022,gas_stove,5.06670000000
29,2032,R2,2022,gas_stove,5.06670000000
29,2033,R2,2022,gas_stove,5.06670000000
31,2030,R2,2022,heatpump,5.60000000000
31,2031,R2,2022,heatpump,5.60000000000
31,2032,R2,2022,heatpump,5.60000000000
31,2033,R2,2022,heatpump,5.60000000000
33,2030,R2,2024,gas_stove,7.06670000000
33,2031,R2,2024,gas_stove,7.06670000000
33,2032,R2,2024,gas_stove,7.06670000000
33,2033,R2,2024,gas_stove,7.06670000000
33,2034,R2,2024,gas_stove,7.06670000000
33,2035,R2,2024,gas_stove,7.06670000000
35,2030,R2,2024,heatpump,7.60000000000
35,2031,R2,2024,heatpump,7.60000000000
35,2032,R2,2024,heatpump,7.60000000000
35,2033,R2,2024,heatpump,7.60000000000
35,2034,R2,2024,heatpump,7.60000000000
35,2035,R2,2024,heatpump,7.60000000000
37,2030,R2,2026,gas_stove,1.06670000000
37,2031,R2,2026,gas_stove,1.06670000000
37,2032,R2,2026,gas_stove,1.06670000000
37,2033,R2,2026,gas_stove,1.06670000000
37,2034,R2,2026,gas_stove,1.06670000000
37,2035,R2,2026,gas_stove,1.06670000000
37,2036,R2,2026,gas_stove,1.06670000000
37,2037,R2,2026,gas_stove,1.06670000000
39,2030,R2,2026,heatpump,1.60000000000
39,2031,R2,2026,heatpump,1.60000000000
39,2032,R2,2026,heatpump,1.60000000000
39,2033,R2,2026,heatpump,1.60000000000
39,2034,R2,2026,heatpump,1.60000000000
39,2035,R2,2026,heatpump,1.60000000000
39,2036,R2,2026,heatpump,1.60000000000
39,2037,R2,2026,heatpump,1.60000000000
41,2030,R2,2028,gas_stove,9.73330000000
41,2031,R2,2028,gas_stove,9.73330000000
41,2032,R2,2028,gas_stove,9.73330000000
41,2033,R2,2028,gas_stove,9.73330000000
41,2034,R2,2028,gas_stove,9.73330000000
41,2035,R2,2028,gas_stove,9.73330000000
41,2036,R2,2028,gas_stove,9.73330000000
41,2037,R2,2028,gas_stove,9.73330000000
41,2038,R2,2028,gas_stove,9.73330000000
41,2039,R2,2028,gas_stove,9.73330000000
43,2030,R2,2028,heatpump,43.60000000000
43,2031,R2,2028,heatpump,43.60000000000
43,2032,R2,2028,heatpump,43.60000000000
43,2033,R2,2028,heatpump,43.60000000000
43,2034,R2,2028,heatpump,43.60000000000
43,2035,R2,2028,heatpump,43.60000000000
43,2036,R2,2028,heatpump,43.60000000000
43,2037,R2,2028,heatpump,43.60000000000
43,2038,R2,2028,heatpump,43.60000000000
43,2039,R2,2028,heatpump,43.60000000000
45,2032,R2,2030,gas_stove,6.13330000000
45,2033,R2,2030,gas_stove,6.13330000000
45,2034,R2,2030,gas_stove,6.13330000000
