timeslice,commodity,region,year,asset,month,day,hour,technology,installed,supply
0,heat,R1,2026,0,all-year,all-week,night,gasboiler,2020,0.08520000000
0,heat,R1,2026,1,all-year,all-week,night,heatpump,2020,0.23430000000
0,heat,R1,2026,2,all-year,all-week,night,heatpump,2022,0.08520000000
0,heat,R1,2026,3,all-year,all-week,night,heatpump,2024,0.08520000000
0,heat,R1,2026,5,all-year,all-week,night,gasboiler,2020,0.08520000000
0,heat,R1,2026,6,all-year,all-week,night,heatpump,2020,0.23430000000
0,heat,R1,2026,7,all-year,all-week,night,heatpump,2022,0.08520000000
0,heat,R1,2026,8,all-year,all-week,night,heatpump,2024,0.08520000000
0,heat,R1,2028,0,all-year,all-week,night,gasboiler,2020,0.04290000000
0,heat,R1,2028,1,all-year,all-week,night,heatpump,2020,0.23610000000
0,heat,R1,2028,2,all-year,all-week,night,heatpump,2022,0.08590000000
0,heat,R1,2028,3,all-year,all-week,night,heatpump,2024,0.08590000000
0,heat,R1,2028,4,all-year,all-week,night,heatpump,2026,0.08590000000
0,heat,R1,2028,5,all-year,all-week,night,gasboiler,2020,0.04290000000
0,heat,R1,2028,6,all-year,all-week,night,heatpump,2020,0.23610000000
0,heat,R1,2028,7,all-year,all-week,night,heatpump,2022,0.08590000000
0,heat,R1,2028,8,all-year,all-week,night,heatpump,2024,0.08590000000
0,heat,R1,2028,9,all-year,all-week,night,heatpump,2026,0.08590000000
0,heat,R2,2026,0,all-year,all-week,night,gasboiler,2020,0.08520000000
0,heat,R2,2026,1,all-year,all-week,night,heatpump,2020,0.23430000000
0,heat,R2,2026,2,all-year,all-week,night,heatpump,2022,0.08520000000
0,heat,R2,2026,3,all-year,all-week,night,heatpump,2024,0.08520000000
0,heat,R2,2026,5,all-year,all-week,night,gasboiler,2020,0.08520000000
0,heat,R2,2026,6,all-year,all-week,night,heatpump,2020,0.23430000000
0,heat,R2,2026,7,all-year,all-week,night,heatpump,2022,0.08520000000
0,heat,R2,2026,8,all-year,all-week,night,heatpump,2024,0.08520000000
0,heat,R2,2028,0,all-year,all-week,night,gasboiler,2020,0.04290000000
0,heat,R2,2028,1,all-year,all-week,night,heatpump,2020,0.23610000000
0,heat,R2,2028,2,all-year,all-week,night,heatpump,2022,0.08590000000
0,heat,R2,2028,3,all-year,all-week,night,heatpump,2024,0.08590000000
0,heat,R2,2028,4,all-year,all-week,night,heatpump,2026,0.08590000000
0,heat,R2,2028,5,all-year,all-week,night,gasboiler,2020,0.04290000000
0,heat,R2,2028,6,all-year,all-week,night,heatpump,2020,0.23610000000
0,heat,R2,2028,7,all-year,all-week,night,heatpump,2022,0.08590000000
0,heat,R2,2028,8,all-year,all-week,night,heatpump,2024,0.08590000000
0,heat,R2,2028,9,all-year,all-week,night,heatpump,2026,0.08590000000
0,CO2f,R1,2026,0,all-year,all-week,night,gasboiler,2020,5.51440000000
0,CO2f,R1,2026,5,all-year,all-week,night,gasboiler,2020,5.51440000000
0,CO2f,R1,2028,0,all-year,all-week,night,gasboiler,2020,2.77820000000
0,CO2f,R1,2028,5,all-year,all-week,night,gasboiler,2020,2.77820000000
0,CO2f,R2,2026,0,all-year,all-week,night,gasboiler,2020,5.51440000000
0,CO2f,R2,2026,5,all-year,all-week,night,gasboiler,2020,5.51440000000
0,CO2f,R2,2028,0,all-year,all-week,night,gasboiler,2020,2.77820000000
0,CO2f,R2,2028,5,all-year,all-week,night,gasboiler,2020,2.77820000000
1,heat,R1,2026,0,all-year,all-week,morning,gasboiler,2020,0.12170000000
