asset,year,region,technology,installed,capacity
0,2040,USA,gasboiler,2030,0.00000002196
0,2044,USA,gasboiler,2030,0.00000002196
0,2045,USA,gasboiler,2030,0.00000000000
0,2049,USA,gasboiler,2030,0.00000000000
0,2050,USA,gasboiler,2030,0.00000000000
0,2054,USA,gasboiler,2030,0.00000000000
0,2055,USA,gasboiler,2030,0.00000000000
1,2040,USA,gasboiler,2035,0.00000002942
1,2044,USA,gasboiler,2035,0.00000002942
1,2045,USA,gasboiler,2035,0.00000002942
1,2049,USA,gasboiler,2035,0.00000002942
1,2050,USA,gasboiler,2035,0.00000000000
1,2054,USA,gasboiler,2035,0.00000000000
1,2055,USA,gasboiler,2035,0.00000000000
2,2040,USA,gasboiler,2040,0.00000000000
2,2044,USA,gasboiler,2040,0.00000000000
2,2045,USA,gasboiler,2040,0.00000000639
2,2049,USA,gasboiler,2040,0.00000000298
2,2050,USA,gasboiler,2040,0.00000000298
2,2054,USA,gasboiler,2040,0.00000000639
2,2055,USA,gasboiler,2040,0.00000000000
3,2040,USA,heatpump,2030,24.99999995128
3,2044,USA,heatpump,2030,24.99999995128
3,2045,USA,heatpump,2030,0.00000000000
3,2049,USA,heatpump,2030,0.00000000000
3,2050,USA,heatpump,2030,0.00000000000
3,2054,USA,heatpump,2030,0.00000000000
3,2055,USA,heatpump,2030,0.00000000000
4,2040,USA,heatpump,2035,16.99999968367
4,2044,USA,heatpump,2035,16.99999968367
4,2045,USA,heatpump,2035,16.99999968367
4,2049,USA,heatpump,2035,16.99999968367
4,2050,USA,heatpump,2035,0.00000000000
4,2054,USA,heatpump,2035,0.00000000000
4,2055,USA,heatpump,2035,0.00000000000
5,2040,USA,heatpump,2040,0.00000000000
5,2044,USA,heatpump,2040,0.00000000000
5,2045,USA,heatpump,2040,31.00000015626
5,2049,USA,heatpump,2040,25.00000017022
5,2050,USA,heatpump,2040,25.00000017022
5,2054,USA,heatpump,2040,31.00000015626
5,2055,USA,heatpump,2040,0.00000000000
