asset,year,region,technology,installed,capacity
0,2035,R1,gasboiler,2025,3.10000000000
0,2039,R1,gasboiler,2025,3.10000000000
3,2035,R1,heatpump,2025,7.90000000000
3,2039,R1,heatpump,2025,7.90000000000
4,2035,R1,heatpump,2030,25.00000000000
4,2039,R1,heatpump,2030,25.00000000000
4,2040,R1,heatpump,2030,25.00000000000
4,2044,R1,heatpump,2030,25.00000000000
5,2040,R1,heatpump,2035,17.00000000000
5,2044,R1,heatpump,2035,11.00000000000
5,2045,R1,heatpump,2035,11.00000000000
5,2049,R1,heatpump,2035,17.00000000000
