,timeslice,asset,year,commodity,region,installed,technology,comm_usage,month,day,hour,supply
0,0,0,2020,electricity,R1,2020,gasCCGT,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,night,1.00000000000
1,0,0,2020,CO2f,R1,2020,gasCCGT,CommodityUsage.ENVIRONMENTAL|PRODUCT,all-year,all-week,night,91.67000000000
2,0,0,2025,electricity,R1,2020,gasCCGT,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,night,1.00000000000
3,0,0,2025,CO2f,R1,2020,gasCCGT,CommodityUsage.ENVIRONMENTAL|PRODUCT,all-year,all-week,night,91.67000000000
4,0,1,2025,electricity,R1,2020,windturbine,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,night,1.10000000000
5,1,0,2020,electricity,R1,2020,gasCCGT,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,morning,2.00000000000
6,1,0,2020,CO2f,R1,2020,gasCCGT,CommodityUsage.ENVIRONMENTAL|PRODUCT,all-year,all-week,morning,183.34000000000
7,1,0,2025,electricity,R1,2020,gasCCGT,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,morning,2.00000000000
8,1,0,2025,CO2f,R1,2020,gasCCGT,CommodityUsage.ENVIRONMENTAL|PRODUCT,all-year,all-week,morning,183.34000000000
9,1,1,2025,electricity,R1,2020,windturbine,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,morning,1.10000000000
10,2,0,2020,electricity,R1,2020,gasCCGT,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,afternoon,3.00000000000
11,2,0,2020,CO2f,R1,2020,gasCCGT,CommodityUsage.ENVIRONMENTAL|PRODUCT,all-year,all-week,afternoon,275.01000000000
12,2,0,2025,electricity,R1,2020,gasCCGT,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,afternoon,3.00000000000
13,2,0,2025,CO2f,R1,2020,gasCCGT,CommodityUsage.ENVIRONMENTAL|PRODUCT,all-year,all-week,afternoon,275.01000000000
14,2,1,2025,electricity,R1,2020,windturbine,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,afternoon,1.10000000000
15,3,0,2020,electricity,R1,2020,gasCCGT,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,early-peak,2.00000000000
16,3,0,2020,CO2f,R1,2020,gasCCGT,CommodityUsage.ENVIRONMENTAL|PRODUCT,all-year,all-week,early-peak,183.34000000000
17,3,0,2025,electricity,R1,2020,gasCCGT,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,early-peak,2.00000000000
18,3,0,2025,CO2f,R1,2020,gasCCGT,CommodityUsage.ENVIRONMENTAL|PRODUCT,all-year,all-week,early-peak,183.34000000000
19,3,1,2025,electricity,R1,2020,windturbine,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,early-peak,1.10000000000
20,4,0,2020,electricity,R1,2020,gasCCGT,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,late-peak,5.00000000000
21,4,0,2020,CO2f,R1,2020,gasCCGT,CommodityUsage.ENVIRONMENTAL|PRODUCT,all-year,all-week,late-peak,458.35000000000
22,4,0,2025,electricity,R1,2020,gasCCGT,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,late-peak,5.00000000000
23,4,0,2025,CO2f,R1,2020,gasCCGT,CommodityUsage.ENVIRONMENTAL|PRODUCT,all-year,all-week,late-peak,458.35000000000
24,4,1,2025,electricity,R1,2020,windturbine,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,late-peak,1.10000000000
25,5,0,2020,electricity,R1,2020,gasCCGT,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,evening,6.00000000000
26,5,0,2020,CO2f,R1,2020,gasCCGT,CommodityUsage.ENVIRONMENTAL|PRODUCT,all-year,all-week,evening,550.02000000000
27,5,0,2025,electricity,R1,2020,gasCCGT,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,evening,6.00000000000
28,5,0,2025,CO2f,R1,2020,gasCCGT,CommodityUsage.ENVIRONMENTAL|PRODUCT,all-year,all-week,evening,550.02000000000
29,5,1,2025,electricity,R1,2020,windturbine,CommodityUsage.ENERGY|PRODUCT,all-year,all-week,evening,1.10000000000
