asset,year,region,installed,technology,capacity
0,2024,R1,2020,electric_stove,0.40000000000
1,2024,R1,2020,gas_stove,31.33330000000
1,2025,R1,2020,gas_stove,29.33330000000
1,2026,R1,2020,gas_stove,24.33330000000
1,2027,R1,2020,gas_stove,19.33330000000
1,2029,R1,2020,gas_stove,19.33330000000
1,2030,R1,2020,gas_stove,19.33330000000
1,2031,R1,2020,gas_stove,19.33330000000
2,2024,R1,2020,gasboiler,12.00000000000
2,2025,R1,2020,gasboiler,10.00000000000
2,2026,R1,2020,gasboiler,5.00000000000
3,2024,R1,2020,heatpump,22.00000000000
3,2025,R1,2020,heatpump,22.00000000000
3,2026,R1,2020,heatpump,22.00000000000
3,2027,R1,2020,heatpump,22.00000000000
3,2029,R1,2020,heatpump,22.00000000000
3,2030,R1,2020,heatpump,22.00000000000
3,2031,R1,2020,heatpump,22.00000000000
5,2024,R1,2022,gas_stove,6.13330000000
5,2025,R1,2022,gas_stove,6.13330000000
5,2026,R1,2022,gas_stove,6.13330000000
5,2027,R1,2022,gas_stove,6.13330000000
5,2029,R1,2022,gas_stove,6.13330000000
5,2030,R1,2022,gas_stove,6.13330000000
5,2031,R1,2022,gas_stove,6.13330000000
5,2032,R1,2022,gas_stove,6.13330000000
5,2033,R1,2022,gas_stove,6.13330000000
7,2024,R1,2022,heatpump,7.20000000000
7,2025,R1,2022,heatpump,7.20000000000
7,2026,R1,2022,heatpump,7.20000000000
7,2027,R1,2022,heatpump,7.20000000000
7,2029,R1,2022,heatpump,7.20000000000
7,2030,R1,2022,heatpump,7.20000000000
7,2031,R1,2022,heatpump,7.20000000000
7,2032,R1,2022,heatpump,7.20000000000
7,2033,R1,2022,heatpump,7.20000000000
9,2026,R1,2024,gas_stove,8.13330000000
9,2027,R1,2024,gas_stove,8.13330000000
9,2029,R1,2024,gas_stove,8.13330000000
9,2030,R1,2024,gas_stove,8.13330000000
9,2031,R1,2024,gas_stove,8.13330000000
9,2032,R1,2024,gas_stove,8.13330000000
9,2033,R1,2024,gas_stove,8.13330000000
9,2034,R1,2024,gas_stove,8.13330000000
9,2035,R1,2024,gas_stove,8.13330000000
11,2026,R1,2024,heatpump,9.20000000000
11,2027,R1,2024,heatpump,9.20000000000
11,2029,R1,2024,heatpump,9.20000000000
11,2030,R1,2024,heatpump,9.20000000000
11,2031,R1,2024,heatpump,9.20000000000
11,2032,R1,2024,heatpump,9.20000000000
11,2033,R1,2024,heatpump,9.20000000000
11,2034,R1,2024,heatpump,9.20000000000
11,2035,R1,2024,heatpump,9.20000000000
12,2024,R2,2020,electric_stove,0.20000000000
13,2024,R2,2020,gas_stove,22.33330000000
13,2025,R2,2020,gas_stove,21.33330000000
13,2026,R2,2020,gas_stove,18.83330000000
13,2027,R2,2020,gas_stove,16.33330000000
13,2029,R2,2020,gas_stove,16.33330000000
13,2030,R2,2020,gas_stove,16.33330000000
13,2031,R2,2020,gas_stove,16.33330000000
14,2024,R2,2020,gasboiler,6.00000000000
14,2025,R2,2020,gasboiler,5.00000000000
14,2026,R2,2020,gasboiler,2.50000000000
15,2024,R2,2020,heatpump,27.00000000000
15,2025,R2,2020,heatpump,27.00000000000
15,2026,R2,2020,heatpump,27.00000000000
15,2027,R2,2020,heatpump,27.00000000000
15,2029,R2,2020,heatpump,27.00000000000
15,2030,R2,2020,heatpump,27.00000000000
15,2031,R2,2020,heatpump,27.00000000000
17,2024,R2,2022,gas_stove,0.40000000000
17,2025,R2,2022,gas_stove,0.40000000000
17,2026,R2,2022,gas_stove,0.40000000000
17,2027,R2,2022,gas_stove,0.40000000000
17,2029,R2,2022,gas_stove,0.40000000000
17,2030,R2,2022,gas_stove,0.40000000000
17,2031,R2,2022,gas_stove,0.40000000000
17,2032,R2,2022,gas_stove,0.40000000000
17,2033,R2,2022,gas_stove,0.40000000000
19,2024,R2,2022,heatpump,5.20000000000
19,2025,R2,2022,heatpump,5.20000000000
19,2026,R2,2022,heatpump,5.20000000000
19,2027,R2,2022,heatpump,5.20000000000
19,2029,R2,2022,heatpump,5.20000000000
19,2030,R2,2022,heatpump,5.20000000000
19,2031,R2,2022,heatpump,5.20000000000
19,2032,R2,2022,heatpump,5.20000000000
19,2033,R2,2022,heatpump,5.20000000000
21,2026,R2,2024,gas_stove,4.06670000000
21,2027,R2,2024,gas_stove,4.06670000000
21,2029,R2,2024,gas_stove,4.06670000000
21,2030,R2,2024,gas_stove,4.06670000000
21,2031,R2,2024,gas_stove,4.06670000000
21,2032,R2,2024,gas_stove,4.06670000000
21,2033,R2,2024,gas_stove,4.06670000000
21,2034,R2,2024,gas_stove,4.06670000000
21,2035,R2,2024,gas_stove,4.06670000000
23,2026,R2,2024,heatpump,6.20000000000
23,2027,R2,2024,heatpump,6.00000000000
23,2029,R2,2024,heatpump,6.00000000000
23,2030,R2,2024,heatpump,6.00000000000
23,2031,R2,2024,heatpump,6.00000000000
23,2032,R2,2024,heatpump,6.00000000000
23,2033,R2,2024,heatpump,6.00000000000
23,2034,R2,2024,heatpump,6.00000000000
23,2035,R2,2024,heatpump,6.20000000000
