asset,year,region,technology,installed,capacity
1,2020,R1,gas_stove,2020,20.00000000000
1,2022,R1,gas_stove,2020,35.33330000000
1,2025,R1,gas_stove,2020,24.00000000000
1,2030,R1,gas_stove,2020,14.00000000000
1,2031,R1,gas_stove,2020,19.33330000000
2,2020,R1,gasboiler,2020,20.00000000000
2,2022,R1,gasboiler,2020,16.00000000000
2,2025,R1,gasboiler,2020,10.00000000000
3,2022,R1,heatpump,2020,22.00000000000
3,2025,R1,heatpump,2020,14.00000000000
3,2030,R1,heatpump,2020,14.00000000000
3,2031,R1,heatpump,2020,22.00000000000
5,2020,R2,gas_stove,2020,20.00000000000
5,2022,R2,gas_stove,2020,24.66670000000
5,2025,R2,gas_stove,2020,18.66670000000
5,2030,R2,gas_stove,2020,8.66670000000
5,2031,R2,gas_stove,2020,8.66670000000
6,2020,R2,gasboiler,2020,20.00000000000
6,2022,R2,gasboiler,2020,16.00000000000
6,2025,R2,gasboiler,2020,10.00000000000
7,2022,R2,heatpump,2020,22.00000000000
7,2025,R2,heatpump,2020,14.00000000000
7,2030,R2,heatpump,2020,14.00000000000
7,2031,R2,heatpump,2020,22.00000000000
